title,0,1,2,3,4,5,6,7,8,9
3-gatsu no Lion 2nd Season,-0.16465174672073235,0.6779925504294777,-2.940286431979905,-1.2756800855260244,2.664722288797071,-1.1849828438468133,-1.61682877880083,-1.4478993306943417,1.6598378554712059,-1.8725636951789129
3-gatsu no Lion Recap,1.491807673677699,1.3304110482083868,-1.2886275635354336,-0.457931745963883,-0.3206898234334972,0.05685323418238668,0.4114745867670223,2.4069327294514955,-0.8128947666931926,-0.5752139400106581
30-sai no Hoken Taiiku,-0.6618757159585282,0.0960615362322515,0.29185549744031436,-0.29993733981453463,-0.5349613546024794,-0.34459451233563393,-0.5795338984836678,-1.1110860907571702,-0.26764950151052713,0.5939722095080682
3D Kanojo: Real Girl,0.4874845837626233,1.0831338030319528,-0.835083055887836,0.8536938532137067,0.8206714773658342,-1.0273424248821268,-1.270790056787709,-0.526280228944603,-1.7245989123677878,0.2603861049804064
3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,-0.0791822029130771,-1.13045031431687,2.843576504663969,4.415576826827965,0.9658231919223842,-0.5246689376361121,0.46155278944610173,0.3598033994756282,-0.2739519726157027,-0.604614771493773
3x3 Eyes,-0.34164854185726107,0.38499056372007184,1.1722123821864747,0.17938261050821058,-0.2779075396355498,-0.37498386142596457,0.6181224487577464,3.1953288307007233,-1.7206067400150589,-1.520410529652702
3x3 Eyes Seima Densetsu,0.21309667775487234,1.3498184576105658,0.03132051739443376,0.24565768252684134,-0.2700124616867962,1.2522713418262437,0.4754433994276255,4.077333015250596,-1.8655111123572587,-0.1375284265893432
91 Days,0.21685216600905607,-0.25757340383971034,-1.690919203113477,0.5332137406608057,0.34976887267615697,-0.13603303325954055,-0.9747985254499791,-0.6684150819343269,0.6472303637139354,-1.314996393227268
91 Days Recap,0.35072229184252435,2.0974674315509096,-1.8408250498488867,0.9518123372777607,0.5713078325800841,0.6404381393610137,0.4436788975439542,0.16133679267815337,-0.2909132271188231,-1.757380467132391
91 Days Special,0.15686402665647828,1.5087157188243003,-2.7577168718348437,0.06415970479087199,0.2798765987828262,0.05870732461475921,-1.60918203030826,0.7191489283388883,0.21925241128745787,0.6289432264131328
A Kite,-0.46448806555013733,0.07875911350208875,0.27953011617825674,-0.06441138116925961,0.12883217249591286,-0.077332127333663,-0.19962650338610405,0.2865994960147801,-0.07397961401769597,0.158238388174546
A-Channel,-0.46770942114009295,-0.36324363509426916,0.22953076069583983,0.26945952209196156,-0.6753869666138287,-0.7178715476907889,0.05470240910763083,0.6816534562246679,-0.8024958716933555,-0.415765324764534
A-Channel+smile,-0.1023324170336288,-1.588326103313735,-0.3207237217172962,0.2933758075765639,-1.4678384922217684,-3.3447728891267197,2.010407427732495,0.036535886225883864,-0.250653893580211,0.5188524023126989
A-Channel: +A-Channel,0.3564839425126098,-0.12637006674429205,0.6087039008062034,0.7264779008126673,-1.7598221371450293,-0.1873369326124654,1.0927590450953422,-0.7487839183356333,0.5788128709652328,1.2954673254963673
A-Channel: Nabe wo Tabeyou,-2.866236599452814,-2.3095447258874655,-3.376879287261676,3.5975915681383297,1.3391895190373189,-0.6440416663426392,-2.097664326463962,0.6060205910954813,-2.8530093834035477,-2.4143689714230256
A.I.C.O.: Incarnation,-1.0324131192340478,-0.3886367182120143,-1.2672837322363417,0.4274537755393561,-3.753574602849533,-0.2090840532495503,-1.0593871070392904,-1.8451006702011636,-1.0271214120899026,0.3092092431061714
ACCA: 13-ku Kansatsu-ka,0.24980634912801536,0.28730308843461033,-2.4979194411493415,0.1666471955736294,1.8115214826158783,0.14912576608968936,-1.6751428508060244,-0.6579593622634224,0.06484351638712257,-0.5678730438053656
AD Police,1.606290915033423,2.9720723907485183,1.4453625655189437,0.8049939604923766,-1.4262808549516008,-1.3512450553473874,2.7409784739806393,1.8224308707951602,-0.8490057061321502,1.0253475049739202
AIKa,-0.6186184534882654,0.4636152996511101,-1.1372211504190257,0.11166020781927573,-0.34002602505199986,-0.13845583511687326,0.2642926687330086,0.4878255339930358,-0.8908216267225577,0.014075613069306455
AKB0048,-0.3804921818199067,-0.31688538142633077,-0.33620265347609707,-1.27210453208384,0.23026646974068798,-0.09350526947288189,-0.4780051631021866,-1.7722594414266157,0.17631730817232624,0.4885782604210082
AKB0048: Next Stage,0.05079370196486278,-0.5966061161021017,-0.058999811501287996,-0.6581937307682498,0.44412661451882063,-0.3062272833015654,0.30658521772013947,-0.8060373201930934,0.2868450506150733,0.28503941544989725
Aa! Megami-sama!,-0.5399902841702564,0.8377893441590678,-0.46100957776596135,-0.6434139915415286,-0.41234592509122053,-0.22851876634873627,0.6799996718710987,1.9136672312916618,-0.22218554654874,0.21471779121858353
Aa! Megami-sama! (TV),-0.09090456175624975,0.5855010877516784,0.4085423347899691,-0.5562530836368836,-0.34936839669314906,-0.4752645239217817,-0.6079280859725519,0.17577809014061757,-0.8489955387514307,0.3171017338354694
Aa! Megami-sama! Movie,-0.6207410117439304,0.6710651567870991,-0.43694565362062404,-0.6984025734436328,-0.5469165959447398,-0.49957920177784,-0.05485200656163431,1.1277224381169244,-0.21765612333178974,-0.10443802554139597
Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,-0.5635056149119868,1.049500097320826,-0.8594423084116434,-0.2439836653158653,-0.9658287239545901,-1.5183665681105776,1.0524668948835285,2.4735662675272057,0.19021334892240394,0.056750049593862144
Aa! Megami-sama!: Sorezore no Tsubasa,-0.6682333917827727,0.9146568524739481,-0.0467033224603988,-0.030409636077402616,-0.6838735254478584,0.037323715270940666,0.2964594817453847,1.50840619982746,-0.33054371792946025,0.5302583218457814
Abarenbou Rikishi!! Matsutarou,-0.646128938532463,-2.801909330591971,3.1491342881850573,2.3679255117961353,1.553890696086737,-2.0139521166443384,0.9499155012818689,-0.17074538185424715,0.6739954128252411,-1.151787731934325
Abenobashi Mahou☆Shoutengai,0.3594157684983884,-0.5583759817900726,-0.22245545785647752,-1.1129072514628684,0.010465614404939445,-1.1075594399775932,-1.6466123152352372,-0.44456670715736096,-0.26089046262150534,1.16553604285878
Absolute Duo,-0.02364100861089066,-0.10250518420133517,-0.2169579103780212,0.5908588905411127,-0.9502158834377724,-0.28156302270026556,0.47720548089755577,-1.8631823734458892,-0.9707712761067504,-0.9567408949039798
Accel World,-0.6915608368582904,-0.7163552328851744,-0.23661450723323127,-0.4877274555043454,-1.3602759134598839,-0.613950885762655,0.3516149260433833,-0.6179982158136899,-0.10764688392777264,-0.6395710538219713
Accel World EX,0.4282017352644097,-0.20469630906060804,-0.45396870232963643,1.002395905494622,-0.7286643307808371,-0.12396208158440222,0.38519949718368046,0.7552149096788633,0.5902856237305673,0.7072023426590857
Accel World: Acchel World.,0.44009492950711676,0.9577748388581298,-0.4131643532924288,1.190506490108422,-0.5587652480630704,-0.059767038071644005,0.5508623295126426,0.2229458422231398,-0.14979291596374392,-0.08213215241702589
Accel World: Infinite∞Burst,0.6191684372534583,1.1005918191150512,-2.985614760715434,-0.5738207567561467,-0.0444101923098817,-0.42970620754597494,-0.4734003353135682,-1.1497093345792542,-0.9753816213078902,-0.32445509703049485
Accelerando: Datenshi-tachi no Sasayaki,-2.254727685823363,0.8951643514895204,0.08319613058522417,1.1446575143088038,1.264930177075994,1.4657863034770289,0.27295866027883803,0.2822738471050294,-0.1389682641763744,0.9185795012353837
Acchi Kocchi (TV),-1.036719423152416,-1.519794354421775,-0.02335577062998712,-0.379525779668265,-0.6798244556862043,-1.6377239579258382,0.7871073648022178,-0.7822759179814763,-0.153898943734392,-0.5350723261810975
Acchi Kocchi (TV): Place=Princess,-0.9677732978886291,-1.4967271262959003,-0.30205740589142105,0.35115814350470675,-2.1068744463294684,-0.8574542605154382,1.4006782870414118,-0.06692850682825358,0.8208836909823165,0.08988274594195501
Action Heroine Cheer Fruits,0.07228557146584054,-0.7167257507712103,-1.266031707797502,1.8428920479014093,2.6459648174892796,-2.2685431158562683,-1.1562376269702654,-2.919672466646113,-1.2888236150282546,-2.136572440952311
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,0.3950345967944087,0.7868415245653293,-0.36240738551062956,0.9611873776110526,0.06991376559991348,-1.0760900404568696,-0.6160399079601416,-1.6420511532496918,0.16246333607806215,-0.418771500870038
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,-0.8312164749805375,1.154531812827432,-0.25397231031963097,0.8599321677993284,0.941536306045565,0.25152090988532977,-1.3079507493330536,0.6921597533799767,-0.8522364871664959,-0.7103859535130013
Afro Samurai,0.0923404558575553,-0.07304747303542727,0.5102223841106137,-0.2760731156235572,-0.2554946406404248,-0.010903701453061044,-0.4861171089073425,-0.020671574545756768,0.10728663079388763,0.20982707110007373
Afro Samurai Movie,0.5335909818828143,-2.2703667086318164,0.38621317350013423,1.6141544597477022,-0.29433410405137245,-0.379298052845236,0.6320730177760935,0.33143533858460505,-0.5079623107557962,0.7436086414900559
Afro Samurai: Resurrection,-0.21277542527373228,-0.9448508129556515,0.03344081482228264,0.3566083801190933,0.11990847803861518,0.10027633678194339,-0.2962691850490369,-0.09076830288129574,-0.532298885872694,0.6103991732533918
Agatha Christie no Meitantei Poirot to Marple,-0.7551993731880201,-0.5658153045622049,-1.5273254368739277,-0.30563308678398976,-1.2861349511901512,-0.34340958336777133,-1.2628961820749711,2.5843863524517308,-0.34237117008699935,-0.34405362847134785
Aggressive Retsuko,-1.6865127524044805,1.8494101644708634,-2.0606734462036767,0.21298018354417175,0.8560832645189189,-2.3090001276515517,-0.06334048432303895,-2.2871324609416743,0.0024362218536878645,-1.5344577702149778
Aggressive Retsuko (ONA),-0.27646665801573955,2.8908390483830226,0.6293771745156926,2.638701341220139,0.34370914097827077,-2.3739877621150782,5.396908149413618,0.41634472158497315,1.111104614564357,-4.389987146566822
Aho Girl,0.5683850753215576,-0.4839946133737253,-1.190912264893327,-0.45809467785273533,1.1422248113559184,-0.18709864737554374,-0.3459446517908692,-0.9637649572155393,-0.4446048882984949,-1.9985571447456423
Ai Shimai 2: Futari no Kajitsu,-2.3965646696233605,1.2819520556702708,-0.7316186424965361,1.5899064179892213,0.5266546047097667,1.0483584712130283,0.36528410027859365,0.549948465420548,0.4434034560934963,1.098568579086211
Ai Shimai: Futari no Kajitsu,-2.949657188913201,1.087914230818729,-1.1761007280379814,1.3952780596655765,-0.5325574811089618,1.122982654658603,0.44533660167307665,0.739736381225631,0.43866705251695626,1.5157765220882617
Ai Tenchi Muyou!,-0.1015549993050555,-0.09814569431072803,-0.3772088335060027,-0.5542424512120016,-1.0986347532734215,-0.6105892460403463,-0.3564984796605966,-1.8160404734419775,0.2901685023010613,0.8966104861208698
Ai Tenshi Densetsu Wedding Peach,-0.5912150484251295,1.589071054667407,-0.5510794131421455,0.4376206802713472,-1.5529507681281935,-0.9738559261926858,-0.24034507972623834,0.7729960442268016,0.12320528437473342,2.7249374912745563
Ai Yori Aoshi,0.08400435541557193,0.5120303132279633,0.675839963375349,-0.13380557863780465,-0.19603948515638076,-0.3931088253391771,-0.375912861071226,-0.10508560625652086,-1.055203406141241,0.3311408637530729
Ai Yori Aoshi: Enishi,0.35019155029549237,0.33221954769670026,0.7014718094842242,-0.09666596637866075,-0.09098060160339096,-0.09174319282846288,0.06616189364904043,-0.3077060785228984,-1.0380021011598723,0.2996680709956372
Ai Yori Aoshi: Enishi - Miyuki,0.35607595060676744,0.652985526723219,0.922304082089929,1.3188538799468772,-0.5192542107978864,1.119787162136897,1.517398053877667,0.27130283271845085,0.43439642657082667,0.7469430798732336
Ai Yori Aoshi: Yumegatari,-0.4630474086844486,0.840131502277711,0.5703532980986754,1.358073543548158,-0.8235599709126935,1.6537297015229984,1.9551639608457514,0.6892842184227286,0.3167846215309258,1.0054022385177421
Ai no Kusabi,0.6556303889658316,0.9031956971944229,-0.5688918656626608,1.3040607486216345,-1.747083609330196,-0.2666539997497023,-1.1473489472248755,1.9780910218039185,1.6180702508167122,-3.661542633342989
Ai no Kusabi (2012),-1.9755250193632377,0.4729708979769458,-0.3296333470424954,1.4694151948664096,-0.6012715047817068,-2.0735186616695978,-0.7375471058593825,-1.6276113210304481,0.8456881181650606,-0.5869454267102213
Ai no Wakakusa Monogatari,2.7212029847011503,1.3078435129339776,1.509650825683735,-0.5695179875285372,0.45178076795443584,0.16563154764487226,2.2678284040469436,0.4994687197924718,-1.2672776659043978,1.2992696498209277
Ai to Yuuki no Pig Girl Tonde Buurin,-0.7240467604992271,1.1675813943200222,0.9468404629261217,0.630063939758656,-0.7200685212216184,0.061699103569898446,2.823646387786343,0.0010496277633236532,-0.3602411731834572,1.5700731347173909
Aikatsu!,-1.6270233422119573,-0.4180350669870091,-0.6271457747607311,-0.3888541465482438,-0.24875553253975943,-1.614553047175355,-0.2781437760689301,-1.1288060424287067,-1.306131925027572,0.8422744158591315
Air,-0.3495248441940584,0.38321275771555846,0.2951950547760668,-0.4688870861098018,-0.6046416209319466,-0.2611779129367148,-0.6792400833843022,0.09551848927853263,0.19628378035328686,0.6960569905560111
Air Gear,-0.3037471276179096,0.09651267035401886,-0.16456329544318807,-0.41085591456885523,-0.6449031265240769,0.029990463477031142,-0.9578057367573335,0.23384202103380491,-0.4256093101335323,0.24035542195022405
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,-0.1750423798895467,-0.99672716307646,0.07018064933992142,1.235602674275018,-1.8656405804971894,0.03852778839310357,0.18446359246690175,-0.22785402897790738,0.9782044041552644,0.2903097613912407
Air Master,1.156858104691903,-0.13914789236026118,0.17066654779352725,-0.9356354593154892,0.1666424856412256,0.4122418441852973,-0.26772409325685664,-1.6795185923987244,0.04895595603407158,2.179900614906702
Air Movie,-0.9007396669538861,0.21766739237968433,0.45579461313119485,0.3717024609831621,-0.6215991281736933,-0.9924907366291736,-0.5794923617084335,0.8807951882048143,0.8018071296371849,0.07271100747538181
Air in Summer,-0.12768930160393976,0.05310782405488877,-0.19571979268045547,0.4755985260832878,-0.5980779275952374,0.44724151141061824,0.25832663919401383,0.21942955091186536,-0.2972449250463814,0.7350124877703945
Aisai Nikki,-1.721594770625089,-0.33780544033045906,1.9539754831331224,2.2692564933483825,-1.4644728983873234,-1.4948655934808137,-2.2660231375182405,1.6540511583810535,-0.09995323758009901,-3.5607618975827875
Aishen Qiaokeli-ing...,-0.1473117048292331,0.16362919733742712,0.15959285154127958,1.0417479084469954,-0.5299332140501599,-0.6190325218803094,-0.7326802964159683,1.0794763751981769,-0.005962015168381761,-0.43754986574148247
Aishite Knight,0.18450716201741113,-1.7739937904580385,1.6906191200767642,2.9323650458642687,0.05140077381386581,-2.7957796618633006,-0.510228744624517,0.36328565973789184,0.47965802134016167,0.6660831964824665
Aishiteruze Baby★★,-0.4708325218092726,0.3511951784415872,0.34807046213583037,-1.0653249210091327,-0.3697320793571723,-0.23974340472186553,-0.5510192643226555,-0.33380730611136816,-1.2650204713373863,-0.09037970495238815
Aiura,-0.6258393936835788,-0.8221459761294378,0.6085154859232662,0.5352758042495599,0.1848802461810168,-1.8276006440097168,-0.16264458217247157,-0.10316023384522625,0.19200803199459765,-0.9952234066935752
Ajimu: Kaigan Monogatari,-0.6343441220946127,-0.1664389651573055,0.40644830209576455,0.8018563169979149,0.6629346098215577,-1.8829505013137993,-0.7889900355378342,2.341390077405716,-0.9545562857894976,0.36975875075213777
Ajin,-0.23351765782488626,0.22362130712851527,-0.8435408476909303,0.09613306975650142,0.14577281842717701,0.09898061947331864,-0.5162989126560531,-0.72281024511962,0.4629701682235466,-0.6190806928260889
Ajin 2nd Season,0.32200649139589277,-0.6517079223825523,-1.904033976536408,0.056919854092120845,1.7310920490420703,1.123400789217762,-0.8754951990734433,-0.7819680007852112,0.043631798770179656,-1.1710262023842664
Ajin OVA,2.90349425444634,1.2193322453129893,-0.6314693343753361,0.05626314887199693,2.255461275134581,-0.2604397494667036,-0.037397897674434445,-0.12555251307777443,0.09703919660785028,-0.6873075589838165
Ajin Part 1: Shoudou,1.297342015973126,0.2933405985266083,-0.18384121065210507,-0.6308065702921878,0.5200067249563327,0.8742518259236961,-2.5468480346017386,1.8062501503817165,-0.9225890209783071,-1.724274670118089
Ajin Part 2: Shoutotsu,2.3324100252071784,1.3251168475660182,-1.4007075500480617,-0.4068295330088608,2.640018650942111,-0.3978912016628889,0.5687099425533478,-0.7464289610041791,0.8935551148916426,-0.3394469015262324
Ajin Part 3: Shougeki,2.3507770207300873,0.3532785643736599,-1.3895811745711821,-0.18240402513160783,2.826396169014786,-0.2103779334404624,0.4574579749395573,-0.5470310751767502,0.31271256206506004,0.2356680768483996
Akachan to Boku,1.4992769919107873,1.4112675870391362,1.1465240772449061,2.0287675271708285,-0.6847155107457981,1.6980530530974387,3.279539329150607,2.93470948354061,-1.6085705243293307,4.836607350045201
Akagami no Shirayuki-hime,-0.4804020040414659,0.02938381912891226,-0.6958637920463318,-0.20576346465846068,0.3198306979757141,0.36689971000924393,0.0943156272799308,-0.9872595437535661,-0.6322380787347562,-0.8351865894751289
Akagami no Shirayuki-hime 2nd Season,-0.2943716612196256,0.10785559313042545,-0.5887267846057515,-0.13512376467484152,0.8441223228231909,0.6228967283674932,0.16729975157001023,-0.8418467788453211,0.16896233813214398,-0.4792489133196388
"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",1.5189303541337342,0.3646669973451031,-0.8889111815569597,0.5194792227862767,0.5190143170708398,0.8890248916743669,0.8179527248290053,0.18040410589580164,0.46015408938880575,0.924897005962928
Akage no Anne,-0.23319866505460932,2.424455859477357,0.4114323230888861,0.6455896779110942,-1.0634695920105248,0.19681229210781806,-0.8787544775618628,0.7067750835169277,0.5787505176638705,3.145153380812729
Akahori Gedou Hour Rabuge,-1.2362760982387708,0.8489475651713181,0.2749231561894875,0.18904810282981419,1.39071578084369,-1.1435211103129312,1.2597461346392562,-0.2862501075775328,-0.8054989574956993,2.0251712940508764
Akame ga Kill!,-0.07097422385997358,-0.1883180387235487,-0.46540686908112494,-0.11681034505893917,-0.1552242667251699,0.440118124376845,0.015384018071976282,-0.8828825077476421,-0.007648489898729679,-1.593732639407925
Akame ga Kill! Recap,-1.049078189821591,-0.15275291170165772,-1.1035755129034805,1.8073105636264533,-0.8139573455076218,-0.27126319735569415,0.8025225289862488,-0.6103161510508364,-0.3710680999514882,0.49526116931195063
Akame ga Kill! Theater,1.1050262475393218,0.20482310722158836,-0.040267205365386506,1.080113292471434,-0.3980877935290643,-0.6131729835239091,0.2952922003149649,-0.428850676656104,0.6865437395932694,-0.20226297106989916
Akaneiro ni Somaru Saka,-0.5579465341747986,-0.4973024667887148,0.24618555625755248,-0.17925254136249094,-0.6374937051847172,-0.22103285055688304,-0.7122119866565543,-0.35291389172544546,-1.1956128594452053,0.38769424806040975
Akaneiro ni Somaru Saka: Hardcore,0.1671851162741454,-1.1455477283277997,-0.12054965087357045,0.5369790193379235,-0.3852797800567873,0.2372205484774519,-0.7726025242778221,-0.2680431797524787,-0.5800880239365908,0.5687270740171884
Akatsuki no Yona,-1.532765521932287,0.2593834840184754,-0.5973777895150802,-0.08487598094642816,-0.51674361906605,0.38089021117319544,-0.07974334873906554,-0.09395733992823532,-0.10178458644635525,-1.3664337488172438
Akatsuki no Yona OVA,0.07847630279483381,1.3726414107679508,-2.5072792459114335,0.7264709441180097,0.7809740295489487,1.3095145110762039,-0.31007552449890413,-0.7778792189243394,-0.17885512934628114,-0.6843045417425776
Akazukin Chacha,0.3835983824896813,-0.9314564717468286,1.124728223477493,2.338879207023566,0.7320979863994014,1.0891370723499036,-0.6903430757789288,0.36107121477480564,-1.3407949927321123,0.8489939565429115
Akazukin Chacha OVA,-0.7011037472212447,1.3248667264889857,-0.2362700787216642,3.5451858417741753,0.4466378499246012,-1.620926938320907,-1.325110769305824,0.5567422922235493,3.4127106844351696,0.7639241347007604
Aki no Kanade,3.943884024387056,0.723116208965978,0.8866558906065217,0.37012754863718905,-0.7973312497470949,1.4370407505782643,-0.7597679214345114,0.726579242784277,0.4815839163814256,-0.7994650734150678
Aki-Sora,0.10168375765916887,-0.29855244420056276,-0.5161144020226993,0.8678245855980237,-0.10901097354607385,0.3648589823245425,0.18643166807314152,0.20325993940153336,-0.44020283388370063,0.5780349981064337
Aki-Sora: Yume no Naka,0.14821114886951317,-0.3375269044053231,-0.13070082669579305,0.7246848351732136,-0.6181081497420328,0.042205090932418136,0.5623259710416011,-0.3231487221022642,-0.6319242512438596,0.6952032151814769
Akiba&#039;s Trip The Animation,0.04681223015835559,-0.05255768061942203,-1.0732383040170008,0.6197434377077885,0.3234437147107474,-0.6428791512318204,-0.12040949910327448,-1.1032509468589227,-0.8299164067165031,-0.9295213825227489
Akibakei Kanojo,-1.508777605771557,0.8676230418411983,0.8471393969944409,1.1656729236381147,0.01726511630027906,-0.2068095429585895,-0.21893084122682008,1.0393002908237199,-0.4598592280361642,0.4477491421662515
Akihabara Dennou-gumi,0.6265790133669252,-1.1000531018823165,0.2856627820122759,1.5774184530718522,1.9491316535362997,-1.0958882246703356,-0.8652557081025246,-1.132467215322669,0.49127901339850405,1.3773780669151083
Akikan!,-0.763909471080127,-0.25733622445725524,0.1270563749551871,-0.2079370596055657,-0.8279888097959751,-0.6074265535768115,-0.5647510535272227,-0.6866898435562412,-0.6442700304325749,0.21446984017154028
Akikan!: Kan Ippatsu!? Onsen Panic,-0.5749932371358267,0.15968379908558605,0.2112836469227655,1.30246235908788,0.1241950938848467,0.12690014268604335,0.3210115927328039,0.3565287373141253,-0.014250370745569873,-0.16159931459758925
Akira,0.4809028290621431,0.1468333305314827,0.8060759526492237,-0.4770667763595617,-0.3072600442552137,-0.5116074219398398,-0.6717368474798454,0.5445183300321241,1.472105458263684,-0.045809710490511586
Akkun to Kanojo,-0.2864565162914786,0.8772526377256685,-0.5736010952487202,1.2830651817656258,1.5289798827221495,-1.982190512088886,-0.922191132270224,-0.4199897664500003,-1.828038927836796,-0.9908703529699997
Aku no Hana,-0.6469605050264269,-0.07792775692113034,-0.5547122785306939,-0.3097635467622474,-0.31023961155871066,-0.7926241057483623,-0.884055573592945,-0.11009767698732893,-0.2727366822372523,-0.21465346829125367
Akuma no Riddle,-0.6591964134416135,0.41883096092733896,-0.6108627729088937,0.15440269391082653,-0.04298964724955623,-0.7038170873157252,0.009919210263264346,-0.5677953583201738,0.36754631054219794,-1.0528823403832643
